MONTH_NUM,MONTH_MON,FLT_DATE,ENTITY_NAME,ENTITY_TYPE,CPLX_FLIGHT_HRS,CPLX_INTER,VERTICAL_INTER_HRS,HORIZ_INTER_HRS,SPEED_INTER_HRS,BADA_VERSION
4.0,APR,26-04-2018,HCAA,ANSP (AUA),1256.57,86.29,8.694,41.77,6.65,3.13.1
4.0,APR,26-04-2018,HungaroControl,ANSP (AUA),671.67,86.93,5.678999999999999,49.59,9.41,3.13.1
4.0,APR,26-04-2018,IAA,ANSP (AUA),736.62,46.1,3.159,13.03,3.46,3.13.1
4.0,APR,26-04-2018,LFV,ANSP (AUA),1184.8,72.38,15.803999999999998,37.96,16.79,3.13.1
4.0,APR,26-04-2018,LGS,ANSP (AUA),207.1,10.53,1.314,5.55,1.67,3.13.1
4.0,APR,26-04-2018,LPS,ANSP (AUA),290.09,41.09,3.258,23.02,5.69,3.13.1
4.0,APR,26-04-2018,LVNL,ANSP (AUA),252.33,46.82,8.046,19.2,7.39,3.13.1
4.0,APR,26-04-2018,M-NAV,ANSP (AUA),73.56,4.88,0.513,2.44,0.17,3.13.1
4.0,APR,26-04-2018,MATS,ANSP (AUA),248.82,7.59,0.29700000000000004,2.57,1.56,3.13.1
4.0,APR,26-04-2018,MOLDATSA,ANSP (AUA),25.74,0.42,0.018000000000000002,0.21,0.03,3.13.1
4.0,APR,26-04-2018,MUAC,ANSP (AUA),1836.41,355.16,81.86399999999999,197.26,53.9,3.13.1
4.0,APR,26-04-2018,NATS (Continental),ANSP (AUA),3393.57,609.13,200.70000000000002,283.65,129.45,3.13.1
4.0,APR,26-04-2018,NAV Portugal (Continental),ANSP (AUA),958.08,79.93,14.481,32.28,3.68,3.13.1
4.0,APR,26-04-2018,NAVIAIR,ANSP (AUA),491.22,32.54,5.292,18.46,6.0,3.13.1
4.0,APR,26-04-2018,Oro Navigacija,ANSP (AUA),165.32,7.59,0.792,3.96,0.84,3.13.1
4.0,APR,26-04-2018,PANSA,ANSP (AUA),1169.64,85.36,11.07,51.36,14.81,3.13.1
4.0,APR,26-04-2018,ROMATSA,ANSP (AUA),959.8,103.94,5.58,47.9,8.6,3.13.1
4.0,APR,26-04-2018,SMATSA,ANSP (AUA),604.96,71.81,2.871,43.02,3.0,3.13.1
4.0,APR,26-04-2018,Sakaeronavigatsia,ANSP (AUA),131.11,11.4,0.5670000000000001,3.63,1.04,3.13.1
4.0,APR,26-04-2018,Skyguide,ANSP (AUA),838.82,176.09,38.763,110.08,33.01,3.13.1
4.0,APR,26-04-2018,Slovenia Control,ANSP (AUA),129.46,15.41,1.512,10.25,1.31,3.13.1
4.0,APR,26-04-2018,UkSATSE,ANSP (AUA),456.58,14.36,1.251,5.93,1.14,3.13.1
4.0,APR,26-04-2018,skeyes,ANSP (AUA),236.05,37.3,14.076,21.41,12.55,3.13.1
4.0,APR,27-04-2018,ANS CR,ANSP (AUA),750.16,139.1,17.666999999999998,74.38,20.03,3.13.1
4.0,APR,27-04-2018,ANS Finland,ANSP (AUA),271.35,9.12,2.8440000000000003,4.28,2.38,3.13.1
4.0,APR,27-04-2018,ARMATS,ANSP (AUA),52.0,2.52,0.216,0.72,0.29,3.13.1
4.0,APR,27-04-2018,Albcontrol,ANSP (AUA),114.0,10.71,0.234,4.88,0.33,3.13.1
4.0,APR,27-04-2018,Austro Control,ANSP (AUA),766.24,101.99,16.443,64.06,16.64,3.13.1
4.0,APR,27-04-2018,Avinor (Continental),ANSP (AUA),738.76,28.65,6.417,13.07,5.9,3.13.1
4.0,APR,27-04-2018,BULATSA,ANSP (AUA),732.12,102.18,5.346,42.56,5.77,3.13.1
4.0,APR,27-04-2018,Croatia Control,ANSP (AUA),590.65,63.02,3.7350000000000003,40.31,3.98,3.13.1
4.0,APR,27-04-2018,DCAC Cyprus,ANSP (AUA),413.43,29.11,3.825,11.79,1.11,3.13.1
4.0,APR,27-04-2018,DFS,ANSP (AUA),3653.29,672.32,171.873,405.31,133.63,3.13.1
4.0,APR,27-04-2018,DHMI,ANSP (AUA),3643.25,610.57,77.373,205.14,54.36,3.13.1
4.0,APR,27-04-2018,DSNA,ANSP (AUA),6379.21,1256.04,159.14700000000002,582.45,134.7,3.13.1
4.0,APR,27-04-2018,EANS,ANSP (AUA),207.86,12.87,2.169,4.88,1.45,3.13.1
4.0,APR,27-04-2018,ENAIRE,ANSP (AUA),3824.93,525.06,75.996,215.68,46.67,3.13.1
4.0,APR,27-04-2018,ENAV,ANSP (AUA),2712.59,255.82,59.427,162.38,34.46,3.13.1
4.0,APR,27-04-2018,HCAA,ANSP (AUA),1266.07,82.94,8.397,39.88,6.82,3.13.1
4.0,APR,27-04-2018,HungaroControl,ANSP (AUA),706.91,90.15,5.958,50.17,10.48,3.13.1
4.0,APR,27-04-2018,IAA,ANSP (AUA),769.41,56.32,7.578,19.75,5.91,3.13.1
4.0,APR,27-04-2018,LFV,ANSP (AUA),1136.61,62.99,11.925,32.5,13.25,3.13.1
4.0,APR,27-04-2018,LGS,ANSP (AUA),221.11,11.82,1.476,6.49,1.94,3.13.1
4.0,APR,27-04-2018,LPS,ANSP (AUA),312.32,46.63,4.527,23.91,6.34,3.13.1
4.0,APR,27-04-2018,LVNL,ANSP (AUA),243.66,45.55,7.587,20.53,5.83,3.13.1
4.0,APR,27-04-2018,M-NAV,ANSP (AUA),75.92,4.94,0.54,2.52,0.17,3.13.1
4.0,APR,27-04-2018,MATS,ANSP (AUA),199.16,4.42,0.216,1.7,0.29,3.13.1
4.0,APR,27-04-2018,MOLDATSA,ANSP (AUA),27.4,0.39,0.027,0.18,0.03,3.13.1
4.0,APR,27-04-2018,MUAC,ANSP (AUA),1885.04,357.78,83.47500000000001,205.73,55.09,3.13.1
4.0,APR,27-04-2018,NATS (Continental),ANSP (AUA),3418.44,654.43,225.432,316.14,133.74,3.13.1
4.0,APR,27-04-2018,NAV Portugal (Continental),ANSP (AUA),937.61,77.63,14.292000000000002,29.96,5.0,3.13.1
4.0,APR,27-04-2018,NAVIAIR,ANSP (AUA),477.83,31.58,5.013000000000001,18.29,5.67,3.13.1
4.0,APR,27-04-2018,Oro Navigacija,ANSP (AUA),169.88,7.47,0.8280000000000001,3.79,0.92,3.13.1
4.0,APR,27-04-2018,PANSA,ANSP (AUA),1234.88,89.61,13.004999999999999,54.94,15.6,3.13.1
4.0,APR,27-04-2018,ROMATSA,ANSP (AUA),977.65,107.91,5.418,49.53,11.31,3.13.1
4.0,APR,27-04-2018,SMATSA,ANSP (AUA),662.08,83.74,3.4650000000000003,50.83,3.2,3.13.1
4.0,APR,27-04-2018,Sakaeronavigatsia,ANSP (AUA),149.71,15.37,0.792,4.23,1.1,3.13.1
4.0,APR,27-04-2018,Skyguide,ANSP (AUA),879.47,196.45,41.292,121.72,36.59,3.13.1
4.0,APR,27-04-2018,Slovenia Control,ANSP (AUA),145.5,19.19,2.196,12.39,1.87,3.13.1
4.0,APR,27-04-2018,UkSATSE,ANSP (AUA),450.03,12.85,1.449,5.16,1.07,3.13.1
4.0,APR,27-04-2018,skeyes,ANSP (AUA),234.29,35.99,12.942,20.94,12.47,3.13.1
4.0,APR,28-04-2018,ANS CR,ANSP (AUA),653.71,117.31,11.556000000000001,65.19,13.62,3.13.1
4.0,APR,28-04-2018,ANS Finland,ANSP (AUA),182.56,5.68,1.26,2.24,0.91,3.13.1
4.0,APR,28-04-2018,ARMATS,ANSP (AUA),47.92,1.97,0.171,0.68,0.19,3.13.1
4.0,APR,28-04-2018,Albcontrol,ANSP (AUA),155.26,17.46,0.9720000000000001,7.88,0.26,3.13.1
4.0,APR,28-04-2018,Austro Control,ANSP (AUA),747.55,121.47,12.294,75.42,11.83,3.13.1
4.0,APR,28-04-2018,Avinor (Continental),ANSP (AUA),396.25,10.66,2.1870000000000003,4.93,1.59,3.13.1
4.0,APR,28-04-2018,BULATSA,ANSP (AUA),779.24,122.06,5.949000000000001,50.81,6.74,3.13.1
4.0,APR,28-04-2018,Croatia Control,ANSP (AUA),753.82,105.13,6.021000000000001,68.33,4.36,3.13.1
4.0,APR,28-04-2018,DCAC Cyprus,ANSP (AUA),387.62,28.15,3.195,13.16,1.34,3.13.1
4.0,APR,28-04-2018,DFS,ANSP (AUA),3042.96,535.22,103.959,315.14,68.59,3.13.1
4.0,APR,28-04-2018,DHMI,ANSP (AUA),3709.84,644.92,77.004,220.75,55.57,3.13.1
4.0,APR,28-04-2018,DSNA,ANSP (AUA),5990.03,1225.14,130.21200000000002,568.72,117.07,3.13.1
4.0,APR,28-04-2018,EANS,ANSP (AUA),203.38,13.45,2.088,4.3,1.32,3.13.1
4.0,APR,28-04-2018,ENAIRE,ANSP (AUA),3904.2,538.47,66.447,217.42,50.25,3.13.1
4.0,APR,28-04-2018,ENAV,ANSP (AUA),2950.65,311.32,66.24,211.33,30.68,3.13.1
4.0,APR,28-04-2018,HCAA,ANSP (AUA),1472.49,123.84,11.682,56.29,6.88,3.13.1
4.0,APR,28-04-2018,HungaroControl,ANSP (AUA),719.73,106.74,4.959,61.51,8.73,3.13.1
4.0,APR,28-04-2018,IAA,ANSP (AUA),770.77,48.02,3.5370000000000004,16.52,2.48,3.13.1
4.0,APR,28-04-2018,LFV,ANSP (AUA),802.32,40.61,5.724,22.01,6.18,3.13.1
4.0,APR,28-04-2018,LGS,ANSP (AUA),220.06,14.19,1.035,7.18,1.87,3.13.1
4.0,APR,28-04-2018,LPS,ANSP (AUA),307.83,46.1,2.9610000000000003,26.8,4.3,3.13.1
4.0,APR,28-04-2018,LVNL,ANSP (AUA),186.43,32.21,3.87,14.05,2.47,3.13.1
4.0,APR,28-04-2018,M-NAV,ANSP (AUA),89.54,9.11,0.6930000000000001,3.92,0.19,3.13.1
4.0,APR,28-04-2018,MATS,ANSP (AUA),207.9,6.2,0.5940000000000001,2.36,0.83,3.13.1
4.0,APR,28-04-2018,MOLDATSA,ANSP (AUA),21.43,0.27,0.009000000000000001,0.12,0.01,3.13.1
4.0,APR,28-04-2018,MUAC,ANSP (AUA),1803.68,359.8,73.179,211.37,40.59,3.13.1
4.0,APR,28-04-2018,NATS (Continental),ANSP (AUA),2770.32,421.81,130.329,197.37,60.85,3.13.1
4.0,APR,28-04-2018,NAV Portugal (Continental),ANSP (AUA),1111.84,102.14,14.094000000000001,41.65,6.27,3.13.1
4.0,APR,28-04-2018,NAVIAIR,ANSP (AUA),385.99,21.51,2.907,11.84,3.24,3.13.1
4.0,APR,28-04-2018,Oro Navigacija,ANSP (AUA),164.46,9.48,0.9450000000000001,5.29,1.02,3.13.1
4.0,APR,28-04-2018,PANSA,ANSP (AUA),1192.94,91.98,10.134,57.71,11.4,3.13.1
4.0,APR,28-04-2018,ROMATSA,ANSP (AUA),999.98,126.26,4.086,60.78,10.64,3.13.1
4.0,APR,28-04-2018,SMATSA,ANSP (AUA),750.85,119.89,3.5730000000000004,71.82,3.77,3.13.1
4.0,APR,28-04-2018,Sakaeronavigatsia,ANSP (AUA),135.6,11.82,0.855,3.87,0.7,3.13.1
4.0,APR,28-04-2018,Skyguide,ANSP (AUA),795.94,164.67,31.329000000000004,100.92,22.02,3.13.1
4.0,APR,28-04-2018,Slovenia Control,ANSP (AUA),193.31,39.53,3.726,24.77,1.41,3.13.1
4.0,APR,28-04-2018,UkSATSE,ANSP (AUA),469.3,15.15,1.251,6.32,1.0,3.13.1
4.0,APR,28-04-2018,skeyes,ANSP (AUA),158.1,18.46,5.931,10.28,4.16,3.13.1
4.0,APR,29-04-2018,ANS CR,ANSP (AUA),676.77,130.2,12.69,72.05,13.51,3.13.1
4.0,APR,29-04-2018,ANS Finland,ANSP (AUA),208.83,5.49,1.197,2.14,1.08,3.13.1
4.0,APR,29-04-2018,ARMATS,ANSP (AUA),43.25,1.23,0.108,0.45,0.1,3.13.1
4.0,APR,29-04-2018,Albcontrol,ANSP (AUA),122.4,11.95,0.36000000000000004,5.22,0.56,3.13.1
4.0,APR,29-04-2018,Austro Control,ANSP (AUA),734.4,111.99,12.168,70.86,13.16,3.13.1
4.0,APR,29-04-2018,Avinor (Continental),ANSP (AUA),586.45,20.39,4.05,8.68,4.19,3.13.1
4.0,APR,29-04-2018,BULATSA,ANSP (AUA),764.4,121.05,6.156,47.32,7.03,3.13.1
4.0,APR,29-04-2018,Croatia Control,ANSP (AUA),662.56,84.74,5.49,55.82,5.51,3.13.1
4.0,APR,29-04-2018,DCAC Cyprus,ANSP (AUA),519.41,47.1,5.4270000000000005,21.04,2.98,3.13.1
4.0,APR,29-04-2018,DFS,ANSP (AUA),3138.01,559.71,127.413,340.6,80.6,3.13.1
4.0,APR,29-04-2018,DHMI,ANSP (AUA),3782.43,691.63,78.21000000000001,228.36,59.33,3.13.1
4.0,APR,29-04-2018,DSNA,ANSP (AUA),5668.37,1046.45,122.89500000000001,478.25,84.52,3.13.1
4.0,APR,29-04-2018,EANS,ANSP (AUA),196.74,11.72,1.683,4.42,1.15,3.13.1
4.0,APR,29-04-2018,ENAIRE,ANSP (AUA),3714.44,490.03,63.72,201.52,42.23,3.13.1
4.0,APR,29-04-2018,ENAV,ANSP (AUA),2778.18,266.45,58.95,181.44,26.46,3.13.1
4.0,APR,29-04-2018,HCAA,ANSP (AUA),1516.0,124.77,11.007000000000001,59.51,7.0,3.13.1
4.0,APR,29-04-2018,HungaroControl,ANSP (AUA),722.91,111.94,6.12,63.1,10.12,3.13.1
4.0,APR,29-04-2018,IAA,ANSP (AUA),783.46,52.76,5.319,16.77,3.48,3.13.1
4.0,APR,29-04-2018,LFV,ANSP (AUA),963.99,48.42,8.388,26.84,8.61,3.13.1
4.0,APR,29-04-2018,LGS,ANSP (AUA),212.51,12.48,1.098,5.96,1.96,3.13.1
4.0,APR,29-04-2018,LPS,ANSP (AUA),305.78,47.48,3.0330000000000004,26.1,4.42,3.13.1
4.0,APR,29-04-2018,LVNL,ANSP (AUA),201.01,33.02,5.148,15.13,3.66,3.13.1
4.0,APR,29-04-2018,M-NAV,ANSP (AUA),84.67,7.74,0.47700000000000004,3.58,0.12,3.13.1
4.0,APR,29-04-2018,MATS,ANSP (AUA),237.17,12.55,0.549,3.55,6.7,3.13.1
4.0,APR,29-04-2018,MOLDATSA,ANSP (AUA),23.82,0.35,0.018000000000000002,0.18,0.02,3.13.1
4.0,APR,29-04-2018,MUAC,ANSP (AUA),1830.08,361.24,76.374,218.53,42.1,3.13.1
4.0,APR,29-04-2018,NATS (Continental),ANSP (AUA),3011.09,496.15,160.04700000000003,235.26,84.39,3.13.1
4.0,APR,29-04-2018,NAV Portugal (Continental),ANSP (AUA),1045.7,95.29,15.696000000000002,40.08,4.77,3.13.1
4.0,APR,29-04-2018,NAVIAIR,ANSP (AUA),438.27,26.91,3.6270000000000002,15.24,5.12,3.13.1
4.0,APR,29-04-2018,Oro Navigacija,ANSP (AUA),156.52,8.48,0.774,4.57,0.92,3.13.1
4.0,APR,29-04-2018,PANSA,ANSP (AUA),1192.1,96.73,10.737,60.48,12.13,3.13.1
4.0,APR,29-04-2018,ROMATSA,ANSP (AUA),1006.04,129.18,5.202,58.95,11.78,3.13.1
4.0,APR,29-04-2018,SMATSA,ANSP (AUA),717.93,108.76,3.7350000000000003,64.81,4.01,3.13.1
4.0,APR,29-04-2018,Sakaeronavigatsia,ANSP (AUA),142.48,12.81,0.675,3.96,1.37,3.13.1
4.0,APR,29-04-2018,Skyguide,ANSP (AUA),795.77,168.63,37.242000000000004,108.67,28.3,3.13.1
4.0,APR,29-04-2018,Slovenia Control,ANSP (AUA),160.34,26.83,2.178,17.09,1.58,3.13.1
4.0,APR,29-04-2018,UkSATSE,ANSP (AUA),436.25,13.34,1.1700000000000002,5.63,1.06,3.13.1
4.0,APR,29-04-2018,skeyes,ANSP (AUA),168.38,19.87,6.633,11.43,3.92,3.13.1
4.0,APR,30-04-2018,ANS CR,ANSP (AUA),658.7,114.44,13.671,59.25,13.39,3.13.1
4.0,APR,30-04-2018,ANS Finland,ANSP (AUA),210.81,6.09,1.359,2.41,1.22,3.13.1
4.0,APR,30-04-2018,ARMATS,ANSP (AUA),41.07,1.2,0.09000000000000001,0.41,0.05,3.13.1
4.0,APR,30-04-2018,Albcontrol,ANSP (AUA),101.79,7.98,0.225,3.08,0.25,3.13.1
4.0,APR,30-04-2018,Austro Control,ANSP (AUA),697.02,95.32,12.213000000000001,59.22,9.86,3.13.1
4.0,APR,30-04-2018,Avinor (Continental),ANSP (AUA),645.01,20.73,4.347,8.87,4.47,3.13.1
4.0,APR,30-04-2018,BULATSA,ANSP (AUA),688.02,93.0,5.058,36.06,4.04,3.13.1
4.0,APR,30-04-2018,Croatia Control,ANSP (AUA),551.42,57.0,3.9330000000000003,37.2,2.57,3.13.1
4.0,APR,30-04-2018,DCAC Cyprus,ANSP (AUA),470.37,40.97,4.077,17.11,1.94,3.13.1
4.0,APR,30-04-2018,DFS,ANSP (AUA),3192.17,557.9,119.97000000000001,334.76,80.3,3.13.1
4.0,APR,30-04-2018,DHMI,ANSP (AUA),3548.83,605.43,68.274,197.61,48.75,3.13.1
4.0,APR,30-04-2018,DSNA,ANSP (AUA),5670.91,1077.82,131.094,492.7,88.19,3.13.1
4.0,APR,30-04-2018,EANS,ANSP (AUA),203.73,11.03,1.9980000000000002,4.53,1.09,3.13.1
4.0,APR,30-04-2018,ENAIRE,ANSP (AUA),3527.3,452.66,57.294,184.09,39.26,3.13.1
4.0,APR,30-04-2018,ENAV,ANSP (AUA),2564.56,234.18,52.128,151.82,25.44,3.13.1
4.0,APR,30-04-2018,HCAA,ANSP (AUA),1237.32,81.58,7.767000000000001,37.98,5.8,3.13.1
4.0,APR,30-04-2018,HungaroControl,ANSP (AUA),647.08,86.49,4.8149999999999995,47.45,8.31,3.13.1
4.0,APR,30-04-2018,IAA,ANSP (AUA),739.46,51.12,4.059,15.71,3.54,3.13.1
4.0,APR,30-04-2018,LFV,ANSP (AUA),949.62,46.78,7.920000000000001,26.39,7.92,3.13.1
4.0,APR,30-04-2018,LGS,ANSP (AUA),190.76,10.08,1.215,5.86,1.19,3.13.1
4.0,APR,30-04-2018,LPS,ANSP (AUA),264.72,36.45,2.727,18.75,4.31,3.13.1
4.0,APR,30-04-2018,LVNL,ANSP (AUA),245.8,47.6,6.615,20.7,5.81,3.13.1
4.0,APR,30-04-2018,M-NAV,ANSP (AUA),63.15,3.92,0.369,1.83,0.06,3.13.1
4.0,APR,30-04-2018,MATS,ANSP (AUA),218.1,5.44,0.432,2.37,0.34,3.13.1
4.0,APR,30-04-2018,MOLDATSA,ANSP (AUA),21.8,0.24,0.018000000000000002,0.08,0.03,3.13.1
4.0,APR,30-04-2018,MUAC,ANSP (AUA),1777.99,338.81,74.04299999999999,190.78,35.46,3.13.1
4.0,APR,30-04-2018,NATS (Continental),ANSP (AUA),3384.37,669.11,241.55999999999997,326.5,123.68,3.13.1
4.0,APR,30-04-2018,NAV Portugal (Continental),ANSP (AUA),987.1,77.87,14.445,31.86,3.9,3.13.1
4.0,APR,30-04-2018,NAVIAIR,ANSP (AUA),480.77,29.6,4.5,17.53,4.69,3.13.1
4.0,APR,30-04-2018,Oro Navigacija,ANSP (AUA),149.11,6.53,0.648,3.61,0.56,3.13.1
4.0,APR,30-04-2018,PANSA,ANSP (AUA),1126.84,79.15,10.935,49.12,9.86,3.13.1
4.0,APR,30-04-2018,ROMATSA,ANSP (AUA),915.09,97.41,4.5360000000000005,42.8,9.26,3.13.1
4.0,APR,30-04-2018,SMATSA,ANSP (AUA),606.75,78.79,2.565,46.97,2.19,3.13.1
4.0,APR,30-04-2018,Sakaeronavigatsia,ANSP (AUA),143.88,14.63,0.891,4.47,0.59,3.13.1
4.0,APR,30-04-2018,Skyguide,ANSP (AUA),784.69,171.03,35.244,107.68,24.68,3.13.1
4.0,APR,30-04-2018,Slovenia Control,ANSP (AUA),135.91,17.84,1.728,11.02,0.91,3.13.1
4.0,APR,30-04-2018,UkSATSE,ANSP (AUA),408.26,12.96,1.4040000000000001,5.17,0.81,3.13.1
4.0,APR,30-04-2018,skeyes,ANSP (AUA),200.14,27.47,9.189000000000002,15.51,7.8,3.13.1
5.0,MAY,01-05-2018,ANS CR,ANSP (AUA),677.17,124.17,14.274,64.84,14.49,3.13.1
5.0,MAY,01-05-2018,ANS Finland,ANSP (AUA),187.73,5.68,1.044,2.1,0.81,3.13.1
5.0,MAY,01-05-2018,ARMATS,ANSP (AUA),43.41,1.48,0.135,0.45,0.13,3.13.1
5.0,MAY,01-05-2018,Albcontrol,ANSP (AUA),109.28,10.65,0.30600000000000005,3.64,0.24,3.13.1
5.0,MAY,01-05-2018,Austro Control,ANSP (AUA),736.4,112.68,14.4,68.75,12.3,3.13.1
5.0,MAY,01-05-2018,Avinor (Continental),ANSP (AUA),592.64,20.28,4.077,9.18,3.89,3.13.1
5.0,MAY,01-05-2018,BULATSA,ANSP (AUA),700.58,105.43,5.4990000000000006,42.03,4.86,3.13.1
5.0,MAY,01-05-2018,Croatia Control,ANSP (AUA),608.04,72.79,4.338,45.38,3.65,3.13.1
5.0,MAY,01-05-2018,DCAC Cyprus,ANSP (AUA),492.04,39.18,5.175,17.63,1.34,3.13.1
5.0,MAY,01-05-2018,DFS,ANSP (AUA),3233.71,576.97,120.141,341.64,85.84,3.13.1
5.0,MAY,01-05-2018,DHMI,ANSP (AUA),3565.62,617.22,73.413,203.6,52.04,3.13.1
5.0,MAY,01-05-2018,DSNA,ANSP (AUA),5793.24,1109.09,133.41600000000003,505.57,87.34,3.13.1
5.0,MAY,01-05-2018,EANS,ANSP (AUA),190.88,10.25,1.665,3.42,1.14,3.13.1
5.0,MAY,01-05-2018,ENAIRE,ANSP (AUA),3554.92,460.86,63.477000000000004,192.45,42.82,3.13.1
5.0,MAY,01-05-2018,ENAV,ANSP (AUA),2545.72,236.66,52.839,153.81,29.4,3.13.1
5.0,MAY,01-05-2018,HCAA,ANSP (AUA),1257.77,92.25,8.613000000000001,43.02,5.5,3.13.1
5.0,MAY,01-05-2018,HungaroControl,ANSP (AUA),665.72,95.6,4.761,50.51,7.32,3.13.1
5.0,MAY,01-05-2018,IAA,ANSP (AUA),763.18,54.8,6.894,18.7,4.39,3.13.1
5.0,MAY,01-05-2018,LFV,ANSP (AUA),945.71,48.25,7.992000000000001,27.46,8.04,3.13.1
5.0,MAY,01-05-2018,LGS,ANSP (AUA),206.14,10.61,1.305,5.81,1.72,3.13.1
5.0,MAY,01-05-2018,LPS,ANSP (AUA),268.08,41.79,2.592,20.17,4.21,3.13.1
5.0,MAY,01-05-2018,LVNL,ANSP (AUA),220.42,41.94,6.336,17.13,4.46,3.13.1
5.0,MAY,01-05-2018,M-NAV,ANSP (AUA),78.15,6.2,0.5940000000000001,2.8,0.11,3.13.1
5.0,MAY,01-05-2018,MATS,ANSP (AUA),221.04,5.98,0.333,2.24,0.74,3.13.1
5.0,MAY,01-05-2018,MOLDATSA,ANSP (AUA),19.9,0.22,0.027,0.11,0.03,3.13.1
5.0,MAY,01-05-2018,MUAC,ANSP (AUA),1762.02,337.0,70.81200000000001,187.05,33.88,3.13.1
5.0,MAY,01-05-2018,NATS (Continental),ANSP (AUA),3300.37,619.04,214.785,296.14,117.34,3.13.1
5.0,MAY,01-05-2018,NAV Portugal (Continental),ANSP (AUA),938.14,73.21,13.68,30.1,4.38,3.13.1
5.0,MAY,01-05-2018,NAVIAIR,ANSP (AUA),448.27,29.35,4.068,17.14,4.04,3.13.1
5.0,MAY,01-05-2018,Oro Navigacija,ANSP (AUA),152.11,6.66,0.7200000000000001,3.43,0.99,3.13.1
5.0,MAY,01-05-2018,PANSA,ANSP (AUA),1044.72,73.0,8.631,45.92,10.49,3.13.1
5.0,MAY,01-05-2018,ROMATSA,ANSP (AUA),916.47,109.24,4.14,48.46,9.11,3.13.1
5.0,MAY,01-05-2018,SMATSA,ANSP (AUA),675.16,99.83,2.682,57.81,2.4,3.13.1
5.0,MAY,01-05-2018,Sakaeronavigatsia,ANSP (AUA),152.03,17.3,1.089,5.45,1.29,3.13.1
5.0,MAY,01-05-2018,Skyguide,ANSP (AUA),762.31,156.97,35.199,97.48,26.29,3.13.1
5.0,MAY,01-05-2018,Slovenia Control,ANSP (AUA),157.98,26.41,2.079,15.19,1.63,3.13.1
5.0,MAY,01-05-2018,UkSATSE,ANSP (AUA),409.72,12.92,1.584,5.28,0.86,3.13.1
5.0,MAY,01-05-2018,skeyes,ANSP (AUA),191.81,24.48,8.514000000000001,13.71,7.02,3.13.1
5.0,MAY,02-05-2018,ANS CR,ANSP (AUA),705.71,124.02,15.390000000000002,67.57,12.56,3.13.1
5.0,MAY,02-05-2018,ANS Finland,ANSP (AUA),264.01,9.76,2.403,3.85,2.25,3.13.1
5.0,MAY,02-05-2018,ARMATS,ANSP (AUA),39.31,1.09,0.14400000000000002,0.4,0.09,3.13.1
5.0,MAY,02-05-2018,Albcontrol,ANSP (AUA),105.93,9.53,0.24300000000000002,4.37,0.24,3.13.1
5.0,MAY,02-05-2018,Austro Control,ANSP (AUA),757.28,113.38,15.371999999999998,71.98,13.58,3.13.1
5.0,MAY,02-05-2018,Avinor (Continental),ANSP (AUA),737.5,31.51,7.263000000000001,14.39,6.8,3.13.1
5.0,MAY,02-05-2018,BULATSA,ANSP (AUA),711.68,106.23,4.806,39.92,4.23,3.13.1
5.0,MAY,02-05-2018,Croatia Control,ANSP (AUA),623.98,79.48,4.4910000000000005,51.33,3.78,3.13.1
5.0,MAY,02-05-2018,DCAC Cyprus,ANSP (AUA),482.45,34.02,5.103,16.15,1.9,3.13.1
5.0,MAY,02-05-2018,DFS,ANSP (AUA),3490.62,644.83,155.628,374.48,109.23,3.13.1
5.0,MAY,02-05-2018,DHMI,ANSP (AUA),3609.78,622.08,70.35300000000001,205.21,50.43,3.13.1
5.0,MAY,02-05-2018,DSNA,ANSP (AUA),5981.55,1133.39,143.415,512.0,98.89,3.13.1
5.0,MAY,02-05-2018,EANS,ANSP (AUA),194.45,10.43,1.8,3.96,1.41,3.13.1
5.0,MAY,02-05-2018,ENAIRE,ANSP (AUA),3514.44,449.99,54.999,177.05,32.29,3.13.1
5.0,MAY,02-05-2018,ENAV,ANSP (AUA),2604.75,238.8,54.999,154.26,29.07,3.13.1
5.0,MAY,02-05-2018,HCAA,ANSP (AUA),1325.05,100.92,9.765,46.89,6.38,3.13.1
5.0,MAY,02-05-2018,HungaroControl,ANSP (AUA),694.21,101.42,5.859,53.74,8.16,3.13.1
5.0,MAY,02-05-2018,IAA,ANSP (AUA),694.97,43.72,2.9160000000000004,11.91,3.09,3.13.1
5.0,MAY,02-05-2018,LFV,ANSP (AUA),1146.76,67.19,11.691,34.23,13.47,3.13.1
5.0,MAY,02-05-2018,LGS,ANSP (AUA),207.04,11.19,1.494,5.77,2.03,3.13.1
5.0,MAY,02-05-2018,LPS,ANSP (AUA),290.44,44.91,2.799,22.65,4.13,3.13.1
5.0,MAY,02-05-2018,LVNL,ANSP (AUA),241.29,45.31,7.434,18.92,5.45,3.13.1
5.0,MAY,02-05-2018,M-NAV,ANSP (AUA),85.12,8.4,0.387,3.43,0.15,3.13.1
5.0,MAY,02-05-2018,MATS,ANSP (AUA),214.51,6.79,0.387,2.67,0.45,3.13.1
5.0,MAY,02-05-2018,MOLDATSA,ANSP (AUA),20.55,0.31,0.027,0.13,0.06,3.13.1
5.0,MAY,02-05-2018,MUAC,ANSP (AUA),1887.36,387.95,84.537,208.95,41.19,3.13.1
5.0,MAY,02-05-2018,NATS (Continental),ANSP (AUA),3279.22,653.85,228.123,317.06,130.55,3.13.1
5.0,MAY,02-05-2018,NAV Portugal (Continental),ANSP (AUA),880.51,72.99,12.141,29.65,4.09,3.13.1
